full_name,gender,certainty
Julie Anne Robinson,f,0.99
Julie Bataille,f,0.99
Julie Benz,f,0.99
Julie Delpy,f,0.99
Julie Kavner,f,0.99
Julie LeBreton,f,0.99
Julie Murphy,f,0.99
Julie Powell,f,0.99
Julie Taymor,f,0.99
Julie Walters,f,0.99
Julien Magnat,m,0.99
Julien Maury,m,0.99
Juliet Rylance,f,0.99
Juliet Snowden,f,0.99
Juliette Binoche,f,0.99
Juliette Danielle,f,0.99
Juliette Towhidi,f,0.99
Julio Medem,m,1.0
Julio Oscar Mechoso,m,1.0
Julio Rojas,m,1.0
Julius Avery,m,0.99
Julius Onah,m,0.99
Julián Giraldo,m,0.99
Jun Falkenstein,m,0.85
Jun'ichi Okada,m,1.0
Junce Ye,m,0.89
Jung Suh,m,0.63
Jung-ah Yum,f,1.0
Jung-woo Ha,m,1.0
Jungmi Oh,f,0.96
Junko Takeuchi,f,0.99
Juno Temple,m,0.64
Junpei Mizusaki,m,0.99
Justice Smith,m,0.9
Justin Baldoni,m,0.99
Justin Bartha,m,0.99
Justin Benson,m,0.99
Justin Bradley,m,0.99
Justin Chadwick,m,0.99
Justin Fletcher,m,0.99
Justin Haythe,m,0.99
Justin Kurzel,m,0.99
Justin Lader,m,0.99
Justin Lin,m,0.99
Justin Long,m,0.99
Justin Marks,m,0.99
Justin Rhodes,m,0.99
Justin Simien,m,0.99
Justin Theroux,m,0.99
Justin Timberlake,m,0.99
Justin Zackham,m,0.99
Justine Waddell,f,0.94
Juston Street,m,1.0
János Derzsi,m,1.0
Jérémy Clapin,m,1.0
Jóhannes Haukur Jóhannesson,m,1.0
Jûrôta Kosugi,u,0.0
Jürgen Vogel,m,1.0
Kad Merad,m,0.79
Kaitlyn Dever,f,1.0
Kaja Blackley,f,0.86
Kajal Aggarwal,f,0.92
Kal Penn,m,0.87
Kami Garcia,f,0.71
Kan Shimozawa,m,0.81
Kan-Cheung Tsang,u,0.0
Kanae Minato,f,0.99
Kane Hodder,m,0.97
Kaneo Ikegami,m,0.85
Kaneto Shindô,m,0.89
Kang-ho Song,m,1.0
Kangana Ranaut,f,0.76
Kanye West,m,0.88
Kap-su Kim,u,0.0
Kar-Wai Wong,m,0.67
Karan Johar,m,0.93
Karan Soni,m,0.93
Karen Barna,f,0.99
Karen Croner,f,0.99
Karen Disher,f,0.99
Karen Gillan,f,0.99
Karen Janszen,f,0.99
Karen Joy Fowler,f,0.99
Karen Lancaume,f,0.99
Karen Leigh Hopkins,f,0.99
Karen Maine,f,0.99
Karen McCullah,f,0.99
Karen Moncrieff,f,0.99
Karen Rinaldi,f,0.99
Karen Schaler,f,0.99
Karen Walton,f,0.99
Karey Kirkpatrick,f,0.87
Kari Matchett,f,0.86
Kari Skogland,f,0.86
Karin Konoval,f,0.99
Karin Viard,f,0.99
Karina Arroyave,f,0.99
Kario Salem,m,0.78
Karl Davies,m,0.99
Karl Gajdusek,m,0.99
Karl Geurs,m,0.99
Karl Glusman,m,0.99
Karl Mueller,m,0.99
Karl Urban,m,0.99
Karolina Gruszka,f,0.99
Karoline Herfurth,f,1.0
Karra Elejalde,f,0.89
Karsten Dahlem,m,0.99
Karyn Bosnak,f,1.0
Karyn Kusama,f,1.0
Kasi Lemmons,m,0.73
Kasper Barfoed,m,0.99
Kassie Wesley DePaiva,f,0.98
Kasumi Arimura,f,0.96
Kat Coiro,f,0.97
Kat Dennings,f,0.97
Kata Bartsch,f,0.94
Kate Angelo,f,0.99
Kate Ashfield,f,0.99
Kate Beckinsale,f,0.99
Kate Bosworth,f,0.99
Kate DiCamillo,f,0.99
Kate Dickie,f,0.99
Kate Gunzinger,f,0.99
Kate Hudson,f,0.99
Kate Lanier,f,0.99
Kate Lock,f,0.99
Kate Mara,f,0.99
Kate Siegel,f,0.99
Kate Winslet,f,0.99
Katee Sackhoff,f,0.99
Katharina Held,f,0.99
Katharina Schüttler,f,0.99
Katharine Isabelle,f,1.0
Katharine Towne,f,1.0
Katherine Brooks,f,1.0
Katherine Fugate,f,1.0
Katherine Heigl,f,1.0
Katherine Press,f,1.0
Katherine Waterston,f,1.0
Kathleen Rose Perkins,f,1.0
Kathryn Bigelow,f,1.0
Kathryn Hahn,f,1.0
Kathryn Newton,f,1.0
Kathryn Stockett,f,1.0
Kathy Bates,f,1.0
Kathy Burke,f,1.0
Kati Outinen,f,0.98
Katie Anne Naylon,f,1.0
Katie Cassidy,f,1.0
Katie Chang,f,1.0
Katie Crown,f,1.0
Katie Dippold,f,1.0
Katie Featherston,f,1.0
Katie Ford,f,1.0
Katie Holmes,f,1.0
Katie Jarvis,f,1.0
Katie Leung,f,1.0
Katie Parker,f,1.0
Katie Silberman,f,1.0
Katie Stevens,f,1.0
Katie Wech,f,1.0
Katrin Benedikt,f,0.99
Katrin Saß,f,0.99
Katsuhito Ishii,m,1.0
Kay Cannon,f,0.64
Kaya Scodelario,m,0.77
Kaya Wilkins,m,0.77
Kayla Servi,f,1.0
Kazuaki Kiriya,m,1.0
Kazuki Nakashima,m,0.98
Kazunari Ninomiya,m,1.0
Kazunori Itô,m,1.0
Kazuo Ishiguro,m,1.0
Kazushige Nagashima,m,1.0
Kazushige Nojima,m,1.0
Kazuya Tsurumaki,m,1.0
Keanu Reeves,m,0.98
Keegan-Michael Key,u,0.0
Keeley Hawes,f,0.99
Keenen Ivory Wayans,m,0.99
Kei'ichi Sato,u,0.0
Keiko Niwa,f,0.99
Keiko Nobumoto,f,0.99
Keir Gilchrist,m,0.95
Keir O'Donnell,m,0.95
Keir Pearson,m,0.95
Keira Knightley,f,0.99
Keisha Castle-Hughes,f,1.0
Keishi Ohtomo,m,0.99
Keith Bunin,m,1.0
Keith L. Williams,m,1.0
Keith Merryman,m,1.0
Keith R. Clarke,m,1.0
Keith Thompson,m,1.0
Keke Palmer,f,0.59
Kelci Stephenson,f,1.0
Kellan Lutz,m,0.86
Kelley Eskridge,f,0.91
Kelly Adams,f,0.91
Kelly Asbury,f,0.91
Kelly Fremon Craig,f,0.91
Kelly Hu,f,0.91
Kelly Macdonald,f,0.91
Kelly Marcel,f,0.91
Kelly Masterson,f,0.91
Kelly Preston,f,0.91
Kelly Reichardt,f,0.91
Kelly Reilly,f,0.91
Kelly Thornton,f,0.91
Kelsey Asbille,f,0.96
Kelvin Harrison Jr.,m,0.99
Ken Bevel,m,0.99
Ken Bruen,m,0.99
Ken Campbell,m,0.99
Ken Daurio,m,0.99
Ken Davitian,m,0.99
Ken Hixon,m,0.99
Ken Kaufman,m,0.99
Ken Kirzinger,m,0.99
Ken Kwapis,m,0.99
Ken Li,m,0.99
Ken Loach,m,0.99
Ken Marino,m,0.99
Ken Nolan,m,0.99
Ken Scott,m,0.99
Ken Selden,m,0.99
Ken Watanabe,m,0.99
Ken Wheat,m,0.99
Ken'ichi Endô,m,0.98
Ken'ichi Matsuyama,m,0.98
Ken'ichi Suzuki,m,0.98
Kenan Thompson,m,0.98
Kengo Kôra,m,1.0
Kenji Kamiyama,m,0.99
Kenji Kohashi,m,0.99
Kenji Mizuhashi,m,0.99
Kenneth Branagh,m,1.0
Kenneth Graymez,m,1.0
Kenneth Lonergan,m,1.0
Kenneth Welsh,m,1.0
Kenny Ortega,m,0.97
Kenny Wormald,m,0.97
Kenta Fukasaku,m,0.98
Kenya Barris,f,0.9
Keri Russell,f,0.98
Kerry Conran,f,0.79
Kerry Washington,f,0.79
Kerry Williamson,f,0.79
Keti Stamo,f,0.93
Kevin Alyn Elders,m,1.0
Kevin Bacon,m,1.0
Kevin Bisch,m,1.0
Kevin Bray,m,1.0
Kevin Brodbin,m,1.0
Kevin Connolly,m,1.0
Kevin Conroy,m,1.0
Kevin Costner,m,1.0
Kevin Donovan,m,1.0
Kevin Dreyfuss,m,1.0
Kevin Eldon,m,1.0
Kevin Greutert,m,1.0
Kevin Grevioux,m,1.0
Kevin Guthrie,m,1.0
Kevin Hageman,m,1.0
Kevin Hart,m,1.0
Kevin Heffernan,m,1.0
Kevin Hood,m,1.0
Kevin James,m,1.0
Kevin Kennedy,m,1.0
Kevin Kline,m,1.0
Kevin Kölsch,m,1.0
Kevin Lehane,m,1.0
Kevin Lima,m,1.0
Kevin M. Brennan,m,1.0
Kevin Macdonald,m,1.0
Kevin McKidd,m,1.0
Kevin Munroe,m,1.0
Kevin O'Neill,m,1.0
Kevin Parent,m,1.0
Kevin Peterka,m,1.0
Kevin R. Adams,m,1.0
Kevin Smith,m,1.0
Kevin Sorbo,m,1.0
Kevin Spacey,m,1.0
Kevin Wade,m,1.0
Kevin Williamson,m,1.0
Kevin Zegers,m,1.0
Khaled Hosseini,m,0.98
Khalid Abdalla,m,0.98
Khan Chan,m,0.93
Ki Hong Lee,m,0.64
Ki-duk Kim,u,0.0
KiKi Layne,f,0.63
Kiah Roache-Turner,f,0.87
Kiefer Sutherland,m,0.97
Kieran Culkin,m,0.99
Kieran Fitzgerald,m,0.99
Kieran Mulroney,m,0.99
Kieran O'Brien,m,0.99
Kieran Parker,m,0.99
Kiernan Shipka,m,0.81
Killian Coyle,m,0.98
Kim Barker,f,0.75
Kim Basinger,f,0.75
Kim Bodnia,f,0.75
Kim Caramele,f,0.75
Kim Cattrall,f,0.75
Kim Coates,f,0.75
Kim Fupz Aakeson,f,0.75
Kimberly Elise,f,1.0
Kimberly Peirce,f,1.0
Kimberly Simi,f,1.0
Kinji Fukasaku,m,0.95
Kirk Cameron,m,1.0
Kirk DeMicco,m,1.0
Kirk Jones,m,1.0
Kirk Wise,m,1.0
Kirsten Dunst,f,0.99
Kirsten Sheridan,f,0.99
Kirsten Smith,f,0.99
Kit Harington,m,0.65
Kitana Kiki Rodriguez,f,0.96
Kiyomi Fujii,f,0.92
Kiyoshi Kurosawa,m,0.98
Klay Hall,m,0.93
Kleber Mendonça Filho,m,1.0
Knate Lee,m,0.75
Koby Rouviere,m,0.96
Kodi Smit-McPhee,m,0.7
Kody Keplinger,m,0.94
Kogonada,u,0.0
Koki Uchiyama,m,0.53
Konstantin Khabenskiy,m,1.0
Kornél Mundruczó,m,0.99
Kotaro Daigo,m,1.0
Kotono Mitsuishi,f,0.97
Koushun Takami,u,0.0
Koyu Rankin,m,0.77
Kraig Wenman,m,1.0
Kris Hitchen,m,0.65
Kris Kristofferson,m,0.65
Kris Pearn,m,0.65
Krishna Jones,m,0.85
Kristanna Loken,f,1.0
Kristen Bell,f,0.99
Kristen Buckley,f,0.99
Kristen Connolly,f,0.99
Kristen Ledlow,f,0.99
Kristen Stewart,f,0.99
Kristen Wiig,f,0.99
Kristen Wilson,f,0.99
Kristian Levring,m,0.97
Kristin Davis,f,1.0
Kristin Hahn,f,1.0
Kristin Rusk Robinson,f,1.0
Kristin Scott Thomas,f,1.0
Kristine Froseth,f,1.0
Kristine Johnson,f,1.0
Kristoffer Joner,m,1.0
Krysty Wilson-Cairns,f,0.8
Krzysztof Majchrzak,m,1.0
Ksenia Solo,f,0.99
Kseniya Rappoport,f,0.99
Kumail Nanjiani,m,0.99
Kumiko Asô,f,0.99
Kundô Koyama,m,0.72
Kuo-Fu Chen,m,1.0
Kurt Eichenwald,m,1.0
Kurt Johnstad,m,1.0
Kurt Russell,m,1.0
Kurt Sutter,m,1.0
Kurt Wimmer,m,1.0
Kwang-rim Kim,u,0.0
Kwang-young Choi,m,1.0
Kyle Balda,m,0.99
Kyle Chandler,m,0.99
Kyle Gallner,m,0.99
Kyle Gass,m,0.99
Kyle Hunter,m,0.99
Kyle Newacheck,m,0.99
Kyle Newman,m,0.99
Kyle Patrick Alvarez,m,0.99
Kyle Ward,m,0.99
Kyrie Irving,m,0.59
Kyril Bonfiglioli,m,0.98
Kátia Lund,f,1.0
Kåre Hedebrant,m,0.93
Kôichi Yamadera,m,1.0
Kôji Suzuki,m,0.99
Kôji Yakusho,m,0.99
LL Cool J,m,0.5
LaKeith Stanfield,m,0.98
Lacey Chabert,f,0.98
Ladj Ly,m,0.65
Lady Gaga,f,0.99
Laeta Kalogridis,f,0.88
Laetitia Colombani,f,0.99
Lai-Yin Leung,f,1.0
Laia Costa,f,0.99
Laine Megaw,f,0.84
Lajos Koltai,m,0.99
Lake Bell,m,0.68
Lambert Wilson,m,0.96
Lana Condor,f,0.99
Lana Wachowski,f,0.99
Lance Khazei,m,1.0
Lane Hughes,m,0.63
Lara Sendim,f,0.98
Lari White,f,0.63
Larry Brown,m,1.0
Larry Charles,m,1.0
Larry Cohen,m,1.0
Larry David,m,1.0
Larry Fessenden,m,1.0
Larry Gross,m,1.0
Larry Karaszewski,m,1.0
Larry Levin,m,1.0
Larry McMurtry,m,1.0
Larry Sulkis,m,1.0
Larry the Cable Guy,m,1.0
Lars Eidinger,m,1.0
Lars Gudmestad,m,1.0
Lars Saabye Christensen,m,1.0
Lars von Trier,m,1.0
Larysa Kondracki,f,0.99
Lasse Hallström,m,1.0
Laura Allen,f,0.99
Laura Dern,f,0.99
Laura Harkcom,f,0.99
Laura Kasischke,f,0.99
Laura Lau,f,0.99
Laura Linney,f,0.99
Laura Marano,f,0.99
Laura Obiols,f,0.99
Laura Ramsey,f,0.99
Laura Regan,f,0.99
Laura Solon,f,0.99
Laura Terruso,f,0.99
Laura Vasiliu,f,0.99
Laura Wade,f,0.99
Laura Zigman,f,0.99
Laura de Carteret,f,0.99
Lauren Ambrose,f,0.99
Lauren Birkell,f,0.99
Lauren Bittner,f,0.99
Lauren Carlos,f,0.99
Lauren Cohan,f,0.99
Lauren German,f,0.99
Lauren Graham,f,0.99
Lauren Julien-Box,f,0.99
Lauren Miller Rogen,f,0.99
Lauren Oliver,f,0.99
Lauren Tempany,f,0.99
Lauren Thompson,f,0.99
Lauren Weisberger,f,0.99
Laurence Belcher,f,0.54
Laurence Fishburne,f,0.54
Laurence Leboeuf,f,0.54
Laurence R. Harvey,f,0.54
Laurence Sterne,f,0.54
Laurent Binet,m,0.99
Laurent Hadida,m,0.99
Laurent Lafitte,m,0.99
Laurent Tirard,m,0.99
Laurie Collyer,f,0.99
Laurie Craig,f,0.99
Laurie Halse Anderson,f,0.99
Laurie Metcalf,f,0.99
Laurie Simmons,f,0.99
Lawrence Block,m,0.99
Lawrence D. Cohen,m,0.99
Lawrence Guterman,m,0.99
Lawrence Kasdan,m,0.99
Lawrence Konner,m,0.99
Lawrence Michael Levine,m,0.99
Laysla De Oliveira,f,0.99
Leah Lewis,f,1.0
Leanne Best,f,1.0
Lee Batchler,m,0.75
Lee Child,m,0.75
Lee Daniels,m,0.75
Lee Eisenberg,m,0.75
Lee Hall,m,0.75
Lee Sternthal,m,0.75
Lee Tamahori,m,0.75
Lee Toland Krieger,m,0.75
Lee Unkrich,m,0.75
Leehom Wang,m,0.66
Leelee Sobieski,f,0.84
Leif Sylvester,m,1.0
Leigh Dunlap,f,0.67
Leigh Whannell,f,0.67
Leighton Meester,m,0.96
Leila Basen,f,0.99
Leila Hatami,f,0.99
Lem Dobbs,m,0.8
Lembit Ulfsak,m,0.97
Len Blum,m,0.65
Len Wiseman,m,0.65
Lena Dunham,f,0.99
Lena Headey,f,0.99
Lena Waithe,f,0.99
Lennart Ruff,m,1.0
Lenny Abrahamson,m,0.67
Leo Chu,m,0.96
Leo Tolstoy,m,0.96
Leonard Hartman,m,0.99
Leonard Ripps,m,0.99
Leonardo DiCaprio,m,1.0
Leonardo Sbaraglia,m,1.0
Leos Carax,m,0.95
Les Mayfield,m,0.95
Leslie Bohem,f,0.83
Leslie Caveny,f,0.83
Leslie Dixon,f,0.83
Leslie Mann,f,0.83
Leslie Odom Jr.,f,0.83
Leslie Phillips,f,0.83
Leslie Zemeckis,f,0.83
Leslye Headland,f,0.99
Leticia Dolera,f,0.99
Leticia Jimenez,f,0.99
Leticia López Margalli,f,0.99
Levan Gabriadze,m,0.99
Levi Miller,m,0.97
Lew Wallace,m,0.75
Lewis Carroll,m,0.99
Lewis Colick,m,0.99
Lewis John Carlino,m,0.99
Lewis MacDougall,m,0.99
Lex Scott Davis,m,0.93
Lexi Ainsworth,f,0.98
Lexi Alexander,f,0.98
Li Gong,f,0.67
Liam Aiken,m,0.99
Liam Gavin,m,0.99
Liam Hemsworth,m,0.99
Liam Lynch,m,0.99
Liam Neeson,m,0.99
Liam O'Donnell,m,0.99
Liana Liberato,f,0.99
Liev Schreiber,m,0.89
Lil Rel Howery,f,0.76
Lili Taylor,f,0.97
Liliana Cavani,f,0.99
Lillete Dubey,f,0.86
Lillian Adams,f,1.0
Lilly Wachowski,f,0.98
Lilo Baur,f,0.74
Lily Collins,f,0.99
Lily Franky,f,0.99
Lily James,f,0.99
Lily Pearl,f,0.99
Lily Tomlin,f,0.99
Lily-Rose Depp,f,0.99
Lin Oeding,f,0.67
Lin-Manuel Miranda,u,0.0
Lina Leandersson,f,0.98
Lincoln Pearson,m,1.0
Linda Cardellini,f,0.99
Linda Fiorentino,f,0.99
Linda Hamilton,f,0.99
Linda Hardy,f,0.99
Linda Woolverton,f,0.99
Lindsay Beamish,f,0.94
Lindsay Lohan,f,0.94
Lindsey Beer,f,0.98
Lindsey Haun,f,0.98
Lionel Wigram,m,0.99
Lisa Adam,f,1.0
Lisa Addario,f,1.0
Lisa Cholodenko,f,1.0
Lisa Houle,f,1.0
Lisa Lindgren,f,1.0
Lissa Evans,f,0.99
Liv Tyler,f,0.97
Liz Cackowski,f,1.0
Liz Friedlander,f,1.0
Liz Garbus,f,1.0
Liz Hannah,f,1.0
Liz Jensen,f,1.0
Liz W. Garcia,f,1.0
Liza Johnson,f,0.99
Lizzy Caplan,f,0.99
Lizzy Weiss,f,0.99
Lloyd Owen,m,1.0
Lluís Homar,m,1.0
Logan Browning,m,0.93
Logan Gillies,m,0.93
Logan Lerman,m,0.93
Logan Marshall-Green,m,0.93
Logan Miller,m,0.93
Logan Sparks,m,0.93
Logan Stalarow,m,0.93
Lola Kirke,f,0.97
Lombardo Boyar,m,0.78
Lone Scherfig,m,0.74
Lorcan Finnegan,m,1.0
Lorelei Linklater,f,0.99
Loren Taylor,f,0.58
Lorene Scafaria,f,0.99
Lorenza Izzo,f,0.98
Lorna Cook,f,1.0
Lorne Cameron,m,0.92
Lou Taylor Pucci,f,0.66
Louis Ashbourne Serkis,m,0.99
Louis Begley,m,0.99
Louis C.K.,m,0.99
Louis Leterrier,m,0.99
Louis Mellis,m,0.99
Louis Nowra,m,0.99
Louis Sachar,m,0.99
Louisa May Alcott,f,0.99
Louise Bourgoin,f,0.99
Louise Monot,f,0.99
Louise Stratten,f,0.99
Loveleen Tandan,f,0.97
Lowell Cannon,m,0.99
Lowell Cunningham,m,0.99
Lowell Ganz,m,0.99
Lubna Azabal,f,0.99
Luc Besson,m,0.99
Luc Bossi,m,0.99
Luc Dardenne,m,0.99
Luca Guadagnino,m,0.97
Luca Marinelli,m,0.97
Lucas Black,m,0.99
Lucas Hedges,m,0.99
Lucas Martell,m,0.99
Lucas McHugh Carroll,m,0.99
Lucas Sussman,m,0.99
Lucas Till,m,0.99
Lucia Aniello,f,0.99
Luciano Vincenzoni,m,1.0
Lucien Laviscount,m,0.99
Lucile Hadzihalilovic,f,0.99
Lucinda Coxon,f,1.0
Lucky McKee,m,0.86
Lucy,f,0.99
Lucy Alibar,f,0.99
Lucy Boynton,f,0.99
Lucy Dahl,f,0.99
Lucy Fry,f,0.99
Lucy Hale,f,0.99
Lucy Liu,f,0.99
Lucy Punch,f,0.99
Lucy Walters,f,0.99
Lucía Puenzo,f,0.99
Ludivine Sagnier,f,0.98
Luigi Lo Cascio,m,0.99
Luis Alfaro,m,1.0
Luis Piedrahita,m,1.0
Luis Prieto,m,1.0
Luis Tosar,m,1.0
Luiso Berdejo,m,0.97
Lukas Heller,m,0.99
Lukas Moodysson,m,0.99
Lukas Schwarz,m,0.99
Luke Bracey,m,1.0
Luke Davies,m,1.0
Luke Dawson,m,1.0
Luke Evans,m,1.0
Luke Greenfield,m,1.0
Luke Mably,m,1.0
Luke Scott,m,1.0
Luke Snellin,m,1.0
Luke Wilson,m,1.0
Lulu,f,0.87
Lulu Wang,f,0.87
Lupita Nyong'o,f,0.99
Lynn Adrianna Freedman,f,0.94
Lynn Barber,f,0.94
Lynn Collins,f,0.94
Lynn Ferguson,f,0.94
Lynn Shelton,f,0.94
Lynn Xiong,f,0.94
Lynne Ramsay,f,1.0
László Krasznahorkai,m,0.99
Léa Pool,f,0.99
Léa Seydoux,f,0.99
M. Night Shyamalan,m,0.59
M.A. Fortin,f,0.63
M.C. Gainey,f,0.5
M.G. Sathya,f,0.5
M.J. Bassett,f,0.62
M.L. Stedman,m,0.83
Macha Grenon,f,0.79
Machiko Ono,f,0.98
Mackenzie Davis,f,0.83
Mackenzie Foy,f,0.83
Macon Blair,m,0.75
Maddie Lenton,f,0.99
Madeleine Stowe,f,0.99
Madeleine Worrall,f,0.99
Madeline Brewer,f,1.0
Madeline Carroll,f,1.0
Madeline Weinstein,f,1.0
Madelyn Miranda,f,1.0
Madhan Karky,m,0.98
Madhavan,m,0.97
Madhur Bhandarkar,m,0.91
Madina Nalwanga,f,0.96
Madison Ingoldsby,f,0.99
Madison Wolfe,f,0.99
Madonna,f,0.98
Mads Mikkelsen,m,0.99
Mae Whitman,f,0.97
Maeve Dermody,f,1.0
Maeve Jinkings,f,1.0
Maggie Carey,f,1.0
Maggie Cheung,f,1.0
Maggie Grace,f,1.0
Maggie Gyllenhaal,f,1.0
Maggie Peren,f,1.0
Maggie Q,f,1.0
Maggie Smith,f,1.0
Mahershala Ali,u,0.0
Maia Morgenstern,f,0.97
Maiara Walsh,f,1.0
Maika Monroe,f,0.97
Maile Meloy,f,0.91
Makoto Kamiya,m,0.97
Makoto Shinkai,m,0.97
Maksim Budarin,m,0.99
Malcolm D. Lee,m,1.0
Malcolm David Kelley,m,1.0
Malcolm McDowell,m,1.0
Malin Akerman,f,0.95
Malonn Lévana,m,0.76
Mami Koyama,f,0.71
Mamie Gummer,f,0.98
Mamoru Hosoda,m,0.99
Mamoru Oshii,m,0.99
Man-Tat Ng,u,0.0
Mandie Fletcher,f,0.98
Mandy Gonzalez,f,0.99
Mandy Moore,f,0.99
Mandy Nelson,f,0.99
Maneesh Sharma,m,1.0
Manisha Korde,f,0.99
Manolo Cardona,m,0.99
Manu Díaz,m,0.8
Manuela Velasco,f,0.99
Marc Abraham,m,1.0
Marc Blucas,m,1.0
Marc Evans,m,1.0
Marc Forster,m,1.0
Marc Guggenheim,m,1.0
Marc Haimes,m,1.0
Marc Hyman,m,1.0
Marc Klein,m,1.0
Marc Lawrence,m,1.0
Marc Meyers,m,1.0
Marc Moss,m,1.0
Marc Rocco,m,1.0
Marc Rothemund,m,1.0
Marc Silverstein,m,1.0
Marc Webb,m,1.0
Marc Wootton,m,1.0
Marc-André Grondin,m,1.0
Marcel Langenegger,m,0.98
Marcel Rodriguez,m,0.98
Marcel Sarmiento,m,0.98
Marcia DeBonis,f,1.0
Marcia Gay Harden,f,1.0
Marco Calamandrei,m,1.0
Marco Schnabel,m,1.0
Marco Tullio Giordana,m,1.0
Marcos Efron,m,1.0
Marcus Dunstan,m,1.0
Marcus Luttrell,m,1.0
Marcus Nispel,m,1.0
Marcus Raboy,m,1.0
Marcus Sakey,m,1.0
Maren Ade,f,0.98
Margaret Nagle,f,1.0
Margarethe von Trotta,f,1.0
Margarita Hall,f,0.99
Margot Robbie,f,0.99
Maria Bello,f,0.99
Maria Laird,f,0.99
Maria Maggenti,f,0.99
Maria Melnik,f,0.99
Maria von Heland,f,0.99
Mariah Carey,f,1.0
Marianne Wibberley,f,1.0
Maricel Álvarez,f,0.96
Marie Brenner,f,0.99
Marie-Pierre Huster,f,0.99
Marie-Sophie Ferdane,f,0.98
Marielle Heller,f,1.0
Marina de Tavira,f,0.99
Marine Vacth,f,0.97
Mario Casas,m,0.99
Mario Giordano,m,0.99
Mario Miscione,m,0.99
Marion Bessay,f,0.97
Marion Cotillard,f,0.97
Marion Nelson,f,0.97
Marisa Paredes,f,0.99
Marisa Tomei,f,0.99
Marius Holst,m,0.99
Mariya Smolnikova,f,0.97
Marjane Satrapi,f,0.84
Mark A. Altman,m,1.0
Mark Addy,m,1.0
Mark Aisbett,m,1.0
Mark Amin,m,1.0
Mark Andrews,m,1.0
Mark Andrus,m,1.0
Mark Barrett,m,1.0
Mark Boal,m,1.0
Mark Bomback,m,1.0
Mark Bowden,m,1.0
Mark Burton,m,1.0
Mark Crowdy,m,1.0
Mark Cullen,m,1.0
Mark Dacascos,m,1.0
Mark Davis,m,1.0
Mark DeCarlo,m,1.0
Mark Dindal,m,1.0
Mark Duplass,m,1.0
Mark Felt,m,1.0
Mark Fergus,m,1.0
Mark Frost,m,1.0
Mark Gunn,m,1.0
Mark Hamill,m,1.0
Mark Hammer,m,1.0
Mark Hanlon,m,1.0
Mark Hapka,m,1.0
Mark Helprin,m,1.0
Mark Herman,m,1.0
Mark Heyman,m,1.0
Mark Jacobson,m,1.0
Mark Kennedy,m,1.0
Mark L. Smith,m,1.0
Mark Levin,m,1.0
Mark Lewis Jones,m,1.0
Mark Mallouk,m,1.0
Mark Millar,m,1.0
Mark Mylod,m,1.0
Mark Neveldine,m,1.0
Mark O'Brien,m,1.0
Mark O'Keefe,m,1.0
Mark O'Neal,m,1.0
Mark Obmascik,m,1.0
Mark Osborne,m,1.0
Mark Palansky,m,1.0
Mark Palermo,m,1.0
Mark Pellington,m,1.0
Mark Perez,m,1.0
Mark Protosevich,m,1.0
Mark Romanek,m,1.0
Mark Rosenthal,m,1.0
Mark Rosman,m,1.0
Mark Ruffalo,m,1.0
Mark Rylance,m,1.0
Mark Schwahn,m,1.0
Mark Steilen,m,1.0
Mark Steven Johnson,m,1.0
Mark Strong,m,1.0
Mark Tonderai,m,1.0
Mark Wahlberg,m,1.0
Mark Waters,m,1.0
Mark Wheaton,m,1.0
Markus Zusak,m,1.0
Markéta Irglová,f,1.0
Marla Frazee,f,1.0
Marla Sokoloff,f,1.0
Marlene Forte,f,0.99
Marley Shelton,m,0.51
Marlon Wayans,m,0.99
Marques Houston,m,0.93
Marshall Brickman,m,0.99
Marta Etura,f,0.99
Martha Coolidge,f,0.99
Marti Noxon,f,0.6
Martin Booth,m,0.99
Martin Brest,m,0.99
Martin Campbell,m,0.99
Martin Compston,m,0.99
Martin Donovan,m,0.99
Martin Freeman,m,0.99
Martin Gero,m,0.99
Martin Hancock,m,0.99
Martin Henderson,m,0.99
Martin Lawrence,m,0.99
Martin McDonagh,m,0.99
Martin McGartland,m,0.99
Martin Petit,m,0.99
Martin Scorsese,m,0.99
Martin Sheen,m,0.99
Martin Short,m,0.99
Martin Starr,m,0.99
Martin Stringer,m,0.99
Martina García,f,0.99
Martina Gedeck,f,0.99
Marton Csokas,m,0.93
Marv Wolfman,m,0.98
Mary Agnes Donoghue,f,0.99
Mary Alice,f,0.99
Mary Elizabeth Winstead,f,0.99
Mary Gaitskill,f,0.99
Mary Harron,f,0.99
Mary Norton,f,0.99
Mary Olson-Kromolowski,f,0.99
Mary Rodgers,f,0.99
Mary Ruth Clarke,f,0.99
Mary Steenburgen,f,0.99
Mary Stewart,f,0.99
Mary-Kate Olsen,f,0.99
Mary-Louise Parker,f,1.0
Marylouise Burke,f,1.0
María Belón,f,0.99
María Marull,f,0.99
Masaharu Fukuyama,m,1.0
Masahiro Andô,m,1.0
Masahiro Hosoda,m,1.0
Masahiro Motoki,m,1.0
Masako Nozawa,f,0.99
Masami Nagasawa,f,0.57
Masashi Kishimoto,m,1.0
Masato Hagiwara,m,1.0
Masatoshi Nagase,m,1.0
Masayuki,m,1.0
Mason Alban,m,0.99
Mataichirô Yamamoto,m,1.0
Mateo Gil,m,0.99
Mathieu Amalric,m,0.99
Mathieu Kassovitz,m,0.99
Matias Caruso,m,0.99
Matias Varela,m,0.99
