full_name,gender,certainty
Thomas Allam,m,1.0
Dennis Magnusson,m,0.99
Courteney Cox,f,0.99
John Hannah,m,1.0
Keiko Nobumoto,f,0.99
Johannes Krisch,m,1.0
Gene Hackman,m,0.82
Amy Heckerling,f,0.99
Feng Li,m,0.92
Zack Snyder,m,0.99
Mike Bender,m,1.0
Ben Lamb,m,0.98
"Chris Buck, Jennifer Lee",m,0.91
Marcus Nispel,m,1.0
Gary Oldman,m,1.0
Shotaro Suga,m,1.0
Hubert Monteilhet,m,0.99
Adar Beck,m,0.76
Beyoncé,f,0.93
Derek Drymon,m,1.0
James Greer,m,1.0
Nimród Antal,m,1.0
Chad Stahelski,m,1.0
Laura Lau,f,0.99
Danny DeVito,m,0.96
Adrian Grenier,m,0.99
Ari Handel,m,0.65
Gary Young,m,1.0
Sofia Black-D'Elia,f,0.99
Monica Potter,f,1.0
Joel Schumacher,m,0.99
Mary Elizabeth Winstead,f,0.99
George Nolfi,m,0.99
Jimmy Fallon,m,0.99
Luke Wilson,m,1.0
Brian Koppelman,m,1.0
Dan Bradley,m,0.99
Don Thompson,m,0.99
Craig Brewer,m,1.0
Adrian Lyne,m,0.99
Cédric Jimenez,m,1.0
Michael Mayer,m,1.0
Kelci Stephenson,f,1.0
Daniel Doheny,m,0.99
Chris Van Allsburg,m,0.91
Tommy Swerdlow,m,0.99
Eun-kyo Park,f,1.0
Chris Nahon,m,0.91
Austin Bunn,m,0.99
Manuela Velasco,f,0.99
Devin Fabry,m,0.91
Oliver Jackson-Cohen,m,0.99
Elias Koteas,m,0.99
Nani,f,0.73
Garrett Lerner,m,1.0
Charlotte Vega,f,0.99
Shira Piven,f,0.99
William Joyce,m,1.0
Jonah Markowitz,m,0.96
Jenna Jameson,f,1.0
Jeff Renfroe,m,1.0
Michael C. Hall,m,1.0
Liz Jensen,f,1.0
Taron Egerton,m,0.94
James Foley,m,1.0
Geneva Robertson-Dworet,f,0.99
Noah Centineo,m,0.97
Jennifer Yuh Nelson,f,1.0
Richard Hatem,m,1.0
Megan Martin,f,1.0
Bob Balaban,m,0.99
Aleksey Serebryakov,m,0.99
Shannon Purser,f,0.9
Carla Gugino,f,0.99
Jordan Rubin,m,0.9
Tom Hughes,m,0.99
Moira Brooker,f,0.99
Darren Aronofsky,m,1.0
Lena Dunham,f,0.99
Shane Acker,m,0.97
Bryce Dallas Howard,m,0.97
Vidya Balan,f,0.97
Cory Helms,m,0.86
Bill Bailey,m,1.0
John D. O'Connor,m,1.0
Steven Gomez,m,1.0
Tom Hooper,m,0.99
Stephenie Meyer,f,1.0
Chris Terrio,m,0.91
Chad Hayes,m,1.0
Roger Barclay,m,1.0
Charlie McDowell,m,0.85
Amy Aquino,f,0.99
Skip Hollandsworth,m,0.99
Jenny Mollen,f,0.99
Stephen Herek,m,1.0
Mary-Kate Olsen,f,0.99
Danny Trejo,m,0.96
Jake Schreier,m,0.99
Juliet Rylance,f,0.99
Hans Bauer,m,0.99
Deborah Davis,f,1.0
MyAnna Buring,f,1.0
Karen Rinaldi,f,0.99
Karen McCullah,f,0.99
Patrick J. Clifton,m,1.0
Chad McKnight,m,1.0
Spencer Susser,m,0.96
Angelina Jolie,f,0.99
David Posamentier,m,1.0
Pierre Salvadori,m,0.99
István Szabó,m,1.0
John Singleton,m,1.0
Kazunari Ninomiya,m,1.0
Matthew Zuk,m,1.0
Sev Ohanian,f,0.84
Finn Gjerdrum,m,0.99
Aisha Takow,f,0.98
Andrew Jacobs,m,1.0
Samantha Robinson,f,0.99
Aimee Lagos,f,1.0
Markus Zusak,m,1.0
Ken Selden,m,0.99
Kumail Nanjiani,m,0.99
Neal Purvis,m,1.0
Eve Ahlert,f,0.98
Colton James,m,1.0
Chris Fuhrman,m,0.91
Rawson Marshall Thurber,m,0.97
John Hodge,m,1.0
Rob Schmidt,m,1.0
Geoff Rodkey,m,1.0
Mary Alice,f,0.99
Romanthony,m,1.0
Lucia Aniello,f,0.99
Alan R. Cohen,m,1.0
Keith Merryman,m,1.0
Sandra Escacena,f,0.99
Derek Jeter,m,1.0
Alexis Dos Santos,m,0.85
Elisa Bell,f,0.99
Sara Ali Khan,f,0.98
Jeff Renfroe,m,1.0
Federico D'Alessandro,m,1.0
Nelson Greaves,m,0.99
Fumihiko Takayama,m,0.99
Roger Donaldson,m,1.0
George C. Wolfe,m,0.99
Geoffrey Wright,m,1.0
Peter Tolan,m,1.0
Masatoshi Nagase,m,1.0
Amanda Schull,f,1.0
Sheldon Lettich,m,0.99
Eve Ahlert,f,0.98
Brad Pitt,m,1.0
Garth Jennings,m,1.0
Neil Jaworski,m,1.0
Arnold Schwarzenegger,m,0.99
Eric Bernt,m,1.0
Akiva Goldsman,m,0.93
Tom McCarthy,m,0.99
Richard Armitage,m,1.0
Kristoffer Joner,m,1.0
Graham Gordy,m,1.0
Alex Palmer,m,0.95
Katie Ford,f,1.0
Derek Cianfrance,m,1.0
Efthymis Filippou,m,1.0
Glen Morgan,m,0.94
Zachary Gordon,m,1.0
Andy Fickman,m,0.96
Julia Dahl,f,0.99
Andrés Vázquez,m,0.99
Jet Jurgensmeyer,m,0.59
Susan Johnson,f,1.0
Juliet Snowden,f,0.99
Anubhav Sinha,m,1.0
Nelson McCormick,m,0.99
Dolores Fonzi,f,0.99
Ivana Baquero,f,0.99
Vipul K. Rawal,m,1.0
Irwin Winkler,m,1.0
Leticia López Margalli,f,0.99
John Grisham,m,1.0
Garrett Lerner,m,1.0
Kathryn Newton,f,1.0
Charlie Wachtel,m,0.85
Charlie Murphy,m,0.85
Gregory Burke,m,1.0
Valérie Tasso,f,0.99
Scott Sanders,m,1.0
Lana Wachowski,f,0.99
Phil Lord,m,0.99
Jerry Eeten,m,0.99
Elizabeth Meriwether,f,1.0
Karen Joy Fowler,f,0.99
Jessica Lucas,f,1.0
Brian A. Miller,m,1.0
Enki Bilal,m,0.68
Matthew Quick,m,1.0
Ben Coccio,m,0.98
Ulrich Tukur,m,0.99
Sean Bean,m,1.0
Scott Beck,m,1.0
Trent Haaga,m,1.0
Jaya Bachchan,f,0.83
Sabrina Dhawan,f,0.99
Joshua Sternin,m,1.0
Jalil Lespert,m,0.97
Valeria Bertuccelli,f,0.99
Clayne Crawford,m,0.9
Travis Milloy,m,1.0
"Jen Soska, Sylvia Soska",f,0.9
Kwang-rim Kim,u,0.0
Emma McLaughlin,f,0.97
Todd Casey,m,1.0
Kyle Newacheck,m,0.99
Ernest Shepard,m,0.99
Anne Fontaine,f,0.99
Dee Rees,f,0.62
Haruko Fukushima,f,0.98
Greg McLean,m,1.0
Serge Joncour,m,0.99
Carter Crocker,m,0.93
Jorge Alvarez,m,1.0
Kristen Ledlow,f,0.99
Akshay Kumar,m,1.0
Sarah Jessica Parker,f,0.99
Matt Damon,m,1.0
Stuart Graham,m,1.0
Colin Trevorrow,m,1.0
Sion Sono,m,0.82
Harald Zwart,m,1.0
Hidetoshi Nishijima,m,1.0
Andy Tennant,m,0.96
Alice Wu,f,0.99
Jesse Armstrong,m,0.98
Derek Harvie,m,1.0
Benny Boom,m,0.95
Aniruddha Roy Chowdhury,m,1.0
Nick Moore,m,0.99
Vera Brittain,f,0.99
Gabrielle Vincent,f,0.99
"Matt Bettinelli-Olpin, David Bruckner",m,1.0
Marina de Tavira,f,0.99
Laura Zigman,f,0.99
Rachel McAdams,f,1.0
Terry Jones,m,0.75
Robert Redford,m,1.0
Pollyanna McIntosh,f,1.0
Adam B. Stein,m,0.98
Illeana Douglas,f,1.0
Claire Scanlon,f,1.0
Douglas Silva,m,1.0
Ken Bevel,m,0.99
John Patrick Shanley,m,1.0
Sienna Miller,f,0.99
Lee Toland Krieger,m,0.75
Victoire Du Bois,f,0.96
Michael Diliberti,m,1.0
Blanka Györfi-Tóth,f,0.99
Jerry Zucker,m,0.99
Stephen Zotnowski,m,1.0
Jim Field Smith,m,1.0
Kenan Thompson,m,0.98
Dorota Kobiela,f,0.99
Kate Lock,f,0.99
Carlos Cuarón,m,1.0
Tommy Lee Jones,m,0.99
Michael Bowen,m,1.0
Suraj Sharma,m,0.99
Laurence Fishburne,f,0.54
Donna Murphy,f,1.0
Jack Reynor,m,0.99
Felix Herngren,m,0.99
Jenny Downham,f,0.99
Hari,m,0.98
Yvonne Strahovski,f,1.0
Déborah François,f,0.99
"Alexandre de La Patellière, Matthieu Delaporte",m,0.99
Tom Savage,m,0.99
John Madden,m,1.0
Chris McKenna,m,0.91
Martin McDonagh,m,0.99
Todd Rotondi,m,1.0
Mark Protosevich,m,1.0
Robert Redford,m,1.0
Mataichirô Yamamoto,m,1.0
Alain Gagnol,m,0.99
Eric Christian Olsen,m,1.0
Marla Frazee,f,1.0
Luke Dawson,m,1.0
Michael Lesslie,m,1.0
André Nemec,m,0.99
Josh Campbell,m,1.0
Jaideep Sahni,m,1.0
Samuel Leakey,m,0.99
Lil Rel Howery,f,0.76
Vanessa Taylor,f,0.99
Paula Prentiss,f,0.99
Mark Pellington,m,1.0
Elena Ballesteros,f,0.99
Ferran Terraza,m,0.99
"Satoshi Kon, Shôgo Furuya",m,1.0
Christopher Hampton,m,1.0
Anson Mount,m,0.97
Ken Kirzinger,m,0.99
Stacey LaBerge,f,0.96
Betty Thomas,f,0.99
Eva Longoria,f,0.99
Noel Clarke,m,0.93
F. Gary Gray,m,0.77
Billy Ray Cyrus,m,0.98
Allie Mickelson,f,0.93
Aisling Walsh,f,1.0
Gilles Paquet-Brenner,m,0.99
Sang-ho Yeon,m,1.0
W. Somerset Maugham,m,0.88
R. Balki,m,0.77
Jeffrey Wright,m,1.0
Rumi Hiiragi,f,0.74
Jerry O'Connell,m,0.99
J. Smith-Cameron,m,0.88
Bradford Lewis,m,1.0
John Schuck,m,1.0
Lauren Bittner,f,0.99
Sam Taylor-Johnson,m,0.9
Griffin Gluck,m,0.99
Alexandra Bracken,f,0.99
Ulrich Mühe,m,0.99
Taylor Simpson,f,0.6
Cher,f,0.75
Adam Beach,m,0.98
Steven Rogers,m,1.0
Ronit Elkabetz,f,0.77
Evgenia Peretz,f,0.99
Tim Federle,m,1.0
Sarah Wayne Callies,f,0.99
Lee Child,m,0.75
Fernanda Andrade,f,0.99
Gregg Sulkin,m,1.0
Nancy Oliver,f,1.0
Spencer Susser,m,0.96
Artyom Bogucharskiy,m,1.0
Dane Cook,m,0.95
Dale Dickey,m,0.93
"Ethan Coen, Joel Coen",m,0.99
Jean-Pierre Dardenne,m,1.0
Marc Moss,m,1.0
Kôichi Yamadera,m,1.0
Fionn O'Shea,m,0.93
Géza Morcsányi,m,1.0
Virgil Williams,m,0.99
David Frankel,m,1.0
Liz W. Garcia,f,1.0
Jason Momoa,m,1.0
"Sergio Pablos, Carlos Martínez López",m,1.0
Cecelia Ahern,f,1.0
Donald E. Stewart,m,1.0
Kazushige Nagashima,m,1.0
Glen Powell,m,0.94
Paul Laverty,m,1.0
Kevin McKidd,m,1.0
Florian Henckel von Donnersmarck,m,1.0
David Mandel,m,1.0
Bruno Lavaine,m,1.0
Pierluigi Marchionne,m,1.0
Lauren Birkell,f,0.99
Arnaud Bordas,m,0.99
Jonathan Larson,m,1.0
Fabián Bielinsky,m,0.99
Ferdia Walsh-Peelo,m,0.97
Dee Bradley Baker,f,0.62
Kate DiCamillo,f,0.99
Christopher Jordan Wallace,m,1.0
Chris Peckover,m,0.91
"Harry Elfont, Deborah Kaplan",m,0.99
Ben Stiller,m,0.98
Jacques Audiard,m,0.99
Richard Berry,m,1.0
Billy Frolick,m,0.98
Tom Rob Smith,m,0.99
Don Thompson,m,0.99
Billy Crudup,m,0.98
Marco Tullio Giordana,m,1.0
Gary Dauberman,m,1.0
Martin Booth,m,0.99
Ronald Everett Capps,m,1.0
Tracy Morgan,f,0.94
Teri Hatcher,f,0.99
Richard Kwietniowski,m,1.0
Jon Vitti,m,0.99
Paulo Coelho,m,1.0
Arnold Bucher,m,0.99
Randy Pearlstein,m,0.99
Emory Cohen,m,0.83
James Cromwell,m,1.0
Christianna Brand,f,1.0
Eddie Baroo,m,0.98
Susan Swan,f,1.0
Ed Decter,m,0.99
Ben Coccio,m,0.98
William Joyce,m,1.0
José Luis García Pérez,m,0.98
Marques Houston,m,0.93
Kyrie Irving,m,0.59
Saori Hayami,f,0.99
Jonathan Demme,m,1.0
Bridget O'Connor,f,1.0
Nora Twomey,f,0.98
Barry O'Brien,m,0.99
Stanley Tucci,m,0.99
Marcel Langenegger,m,0.98
Michel Beaudry,m,0.94
Plan B,m,0.76
Dennis Magnusson,m,0.99
Robert Penn Warren,m,1.0
Adrian Quinton,m,0.99
Alysson Paradis,f,0.81
John Quaintance,m,1.0
Neill Blomkamp,m,0.99
Janeane Garofalo,f,1.0
Bill Raden,m,1.0
Katee Sackhoff,f,0.99
Scott Sanders,m,1.0
Marius Holst,m,0.99
Kevin Kennedy,m,1.0
Luigi Lo Cascio,m,0.99
LaKeith Stanfield,m,0.98
Shane Salerno,m,0.97
Joseph Finder,m,0.99
Stephen P. Lindsey,m,1.0
Nick Murphy,m,0.99
Jared Bush,m,1.0
Abbas Kiarostami,m,0.98
David Walliams,m,1.0
Richard LaGravenese,m,1.0
Felipe Braga,m,1.0
Steven Rogers,m,1.0
Giovanni Ribisi,m,0.99
Norman Snider,m,0.99
Katie Crown,f,1.0
Susan Hill,f,1.0
Catherine Walker,f,1.0
Steven Knight,m,1.0
Bruce Joel Rubin,m,1.0
Ivan Menchell,m,0.99
Dan Futterman,m,0.99
Dan Brown,m,0.99
John Pearson,m,1.0
Ben Best,m,0.98
Jaden Smith,m,0.85
James Ward Byrkit,m,1.0
Timothy Dowling,m,1.0
Robert Nelson Jacobs,m,1.0
Amanda Schull,f,1.0
Jung-woo Ha,m,1.0
Cooper Layne,m,0.98
Steve Feke,m,1.0
Neil Marshall,m,1.0
Cuba Gooding Jr.,m,0.81
Jay Chandrasekhar,m,0.97
Liev Schreiber,m,0.89
Roberto Benigni,m,1.0
Catherine Zeta-Jones,f,1.0
"Bibo Bergeron, Don Paul",m,0.78
Jing Wu,f,0.78
Rob Hedden,m,1.0
Puri Jagannadh,f,0.96
Susan Burke,f,1.0
Spike Jonze,m,0.97
Christine Taylor,f,1.0
Mickey Rapkin,m,0.77
Jessica Biel,f,1.0
Shane Black,m,0.97
Joely Richardson,f,0.93
Giorgi Nakashidze,m,0.96
Kiyoshi Kurosawa,m,0.98
Robert Louis Stevenson,m,1.0
Elizabeth Keener,f,1.0
Li Gong,f,0.67
Kelly Reilly,f,0.91
David Levien,m,1.0
M.J. Bassett,f,0.62
Gérard Depardieu,m,0.99
Olivia Neergaard-Holm,f,0.99
Jesse Dylan,m,0.98
Jacqueline Abrahams,f,1.0
Travis Milloy,m,1.0
Uli Edel,f,0.57
J. Smith-Cameron,m,0.88
Paz de la Huerta,f,0.87
A. Russell Andrews,m,0.7
Andy Breckman,m,0.96
Harvey Keitel,m,0.99
Patrick Ness,m,1.0
Joshua Peace,m,1.0
Ray Wise,m,0.98
Jack Donaldson,m,0.99
Dana Carvey,f,0.94
Baltasar Kormákur,m,0.99
Jonathan Rhys Meyers,m,1.0
Bill Bailey,m,1.0
Paul W.S. Anderson,m,1.0
Dominic Monaghan,m,0.99
Aya Okamoto,f,0.96
Herb Caillouet,m,1.0
Jeff Cox,m,1.0
Peter Webber,m,1.0
Levan Gabriadze,m,0.99
Evan Goldberg,m,0.98
Emma Suárez,f,0.97
Jamie Blanks,m,0.66
Daniel Sackheim,m,0.99
Olivier Megaton,m,0.99
Adam Sevani,m,0.98
Scott Wiper,m,1.0
Leif Sylvester,m,1.0
Katie Anne Naylon,f,1.0
Lincoln Pearson,m,1.0
Stephen Rannazzisi,m,1.0
Meg Rosoff,f,0.98
Bert V. Royal,m,0.99
Shinji Mikami,m,0.99
Morgan Jones,m,0.64
Henry Golding,m,0.99
Elena Anaya,f,0.99
Michael Wallach,m,1.0
Don Cheadle,m,0.99
Mamoru Oshii,m,0.99
Alessandro Tanaka,m,1.0
Christopher Guest,m,1.0
"Tetsuya Nomura, Takeshi Nozue",m,1.0
Olivia Milch,f,0.99
Kelly Reichardt,f,0.91
Katie Ford,f,1.0
David Kaye,m,1.0
Jeremy Leven,m,1.0
Julie Andrews,f,0.99
André Vippolis,m,0.99
Michael Lucker,m,1.0
Ruth Sheen,f,1.0
Daniel Pennac,m,0.99
Mae Whitman,f,0.97
Paolo Sorrentino,m,1.0
Robert Harris,m,1.0
Eddie Marsan,m,0.98
Guy Thomas,m,0.99
Emmanuelle Devos,f,0.98
David Guy Levy,m,1.0
Avin Manshadi,f,0.54
Jee-woon Kim,u,0.0
Gabor Csupo,m,0.98
Carlos Cuarón,m,1.0
Michael Sheen,m,1.0
Steve Faber,m,1.0
Renée Elise Goldsberry,f,0.99
Nobuhiro Watsuki,m,1.0
Elias Koteas,m,0.99
Jake Scott,m,0.99
Sheridan Jobbins,f,0.69
Whitney Able,f,0.96
Ginnifer Goodwin,f,0.99
Jaya Bachchan,f,0.83
Guy Busick,m,0.99
Pierre Salvadori,m,0.99
Mya,f,0.97
Jack Plotnick,m,0.99
John C. Reilly,m,1.0
Robert Patrick,m,1.0
Mark Mylod,m,1.0
Waad Mohammed,f,0.91
Asia Argento,f,0.97
Martin Short,m,0.99
Noémie Merlant,f,1.0
William Brent Bell,m,1.0
"Henry Joost, Ariel Schulman",m,0.99
Steven Shainberg,m,1.0
Jonathan Tropper,m,1.0
Mark Bomback,m,1.0
Tom Hanks,m,0.99
Keisha Castle-Hughes,f,1.0
Max Beesley,m,0.99
Cecelia Ahern,f,1.0
Dennis Magnusson,m,0.99
KiKi Layne,f,0.63
Philipp Stölzl,m,1.0
Jeff Morris,m,1.0
Manuela Velasco,f,0.99
Christian Alvart,m,0.99
Steve Buscemi,m,1.0
Tristan Carné,m,0.98
David Kuhn,m,1.0
Bernadette Lafont,f,1.0
Neill Blomkamp,m,0.99
Charlotte Vega,f,0.99
Adam F. Goldberg,m,0.98
Hans Petter Moland,m,0.99
Karyn Bosnak,f,1.0
Nuri Bilge Ceylan,m,0.84
Spike Feresten,m,0.97
Bob Schooley,m,0.99
Beeban Kidron,f,1.0
Howard Franklin,m,1.0
Johanna Sinisalo,f,0.99
Justin Kurzel,m,0.99
Tracy Keenan Wynn,f,0.94
Alexis Dos Santos,m,0.85
Ruth Wilson,f,1.0
Nathan Zellner,m,1.0
Duncan Tucker,m,1.0
Jim Rash,m,1.0
Toni Servillo,f,0.52
Jon Bernthal,m,0.99
Don Scardino,m,0.99
Deon Taylor,m,0.91
Thom Enriquez,m,0.99
Jack Barth,m,0.99
William Bassett,m,1.0
Matt Eskandari,m,1.0
Kristine Froseth,f,1.0
Nora Ephron,f,0.98
Eléonore Pourriat,f,0.99
Emi Mochizuki,f,0.82
Rachel Weisz,f,1.0
John Ajvide Lindqvist,m,1.0
Karl Mueller,m,0.99
Andrew Lanham,m,1.0
Michel Gondry,m,0.94
Phoebe Fox,f,1.0
Lembit Ulfsak,m,0.97
James Isaac,m,1.0
Haruka Handa,f,0.96
Ryo Ishibashi,m,0.97
Nick Cannon,m,0.99
Summer Bishil,f,0.96
Jeremy Swift,m,1.0
Robert Stromberg,m,1.0
Charlie Rowe,m,0.85
Carlton Cuse,m,1.0
Paula Abdul,f,0.99
Eleanor Catton,f,1.0
Kristen Buckley,f,0.99
Don Winslow,m,0.99
Leelee Sobieski,f,0.84
Rajinikanth,m,0.96
Michael Connelly,m,1.0
Saori Hayami,f,0.99
Yutaka Takenouchi,m,0.99
Todd Edwards,m,1.0
Pat Healy,m,0.51
Michael Spierig,m,1.0
Jeremy Sisto,m,1.0
Craig Kyle,m,1.0
Jolyon Coy,m,1.0
Kasumi Arimura,f,0.96
Richard Eyre,m,1.0
Riccardo Scamarcio,m,1.0
Brett Sullivan,m,1.0
Rachelle Lefevre,f,0.99
Myeong-chan Park,u,0.0
Michael Koskoff,m,1.0
Julie Anne Robinson,f,0.99
Stephen Chin,m,1.0
Rooney Mara,m,0.91
Ethan Hawke,m,0.99
Darío Grandinetti,m,1.0
Emile Hirsch,m,0.94
Aimee Teegarden,f,1.0
Tom Eyen,m,0.99
Ry Russo-Young,m,0.77
Jim Wheat,m,1.0
John Hodge,m,1.0
Scott Kosar,m,1.0
Matthew Sand,m,1.0
Patrick Wilson,m,1.0
Cecelia Ann Birt,f,1.0
Christopher Shyer,m,1.0
David Koepp,m,1.0
Nick Cassavetes,m,0.99
Sarala Kariyawasam,f,0.98
Dan Berendsen,m,0.99
Vincent Gallo,m,0.99
Rory Culkin,m,0.82
Rutger Hauer,m,1.0
Sam Hargrave,m,0.9
Mark Herman,m,1.0
Ewan Leslie,m,0.98
Bryon Lerum,m,1.0
Nicholas Thomas,m,1.0
Peter Sallis,m,1.0
Rob Bowman,m,1.0
Robin Williams,m,0.77
David Kaye,m,1.0
Mary Alice,f,0.99
Phil Johnston,m,0.99
Paul Downs Colaizzo,m,1.0
Adam J. Braff,m,0.98
Tyler Perry,m,0.99
Jason Isaacs,m,1.0
Ken Davitian,m,0.99
Kathryn Bigelow,f,1.0
Abigail Breslin,f,0.99
George V. Higgins,m,0.99
Ice Cube,m,0.65
Kogonada,u,0.0
Haylie Duff,f,0.99
Paul Attanasio,m,1.0
Suraj Sharma,m,0.99
Sergio G. Sánchez,m,1.0
Mark Bomback,m,1.0
Asghar Farhadi,m,0.97
Lily Collins,f,0.99
Eddie Campbell,m,0.98
David Rawle,m,1.0
Jeffrey Eugenides,m,1.0
Reiko Yoshida,f,0.81
Conner Chapman,m,0.99
Jeanne Ryan,f,0.99
Hanif Kureishi,m,0.97
Ryô Horikawa,m,0.67
Ariane Fert,f,0.99
Eugene Levy,m,0.99
Ileana D'Cruz,f,1.0
Julia Garner,f,0.99
Michael Goldenberg,m,1.0
Amber Heard,f,0.99
Trine Dyrholm,f,0.97
Claude Berri,m,0.93
Shameik Moore,m,0.73
Meryl Streep,f,0.93
Yoshino Kimura,f,0.88
Rebel Wilson,m,0.79
Roman Griffin Davis,m,0.99
Michael Mayer,m,1.0
Jeff Pinkner,m,1.0
Vadim Perelman,m,1.0
Jonathan Lynn,m,1.0
Sônia Braga,f,0.99
Mikko Alanne,m,0.99
Upton Sinclair,m,0.96
Eli Craig,m,0.61
Juliette Danielle,f,0.99
Jessica Alba,f,1.0
Sonya Davison,f,0.99
Alan Schoolcraft,m,1.0
J.F. Lawton,m,0.75
Daniel Barnz,m,0.99
Álvaro Rodríguez,m,0.99
Damien Leone,m,1.0
Solomon Northup,m,0.98
Laura Kasischke,f,0.99
Jonathan Frank,m,1.0
Sierra McCormick,f,0.98
William L. Rotko,m,1.0
Karen Leigh Hopkins,f,0.99
Cyril Raffaelli,m,0.99
Felipe Braga,m,1.0
Andrew Jacobs,m,1.0
Kazunori Itô,m,1.0
Jonathan Hensleigh,m,1.0
Luke Scott,m,1.0
Michael B. Jordan,m,1.0
Drew Dowdle,m,0.96
Will Arnett,m,0.99
Jesse McCartney,m,0.98
Kevin Costner,m,1.0
Tim Crothers,m,1.0
Julian Morris,m,0.99
Mark Cullen,m,1.0
Kristine Froseth,f,1.0
Aaron Horvath,m,1.0
Harinder S. Sikka,m,0.94
Ari Aster,m,0.65
Shinho Lee,m,1.0
María Marull,f,0.99
Mark Addy,m,1.0
Steve Shibuya,m,1.0
Paul Yurick,m,1.0
Cooper Layne,m,0.98
Aleksey Guskov,m,0.99
Dario Argento,m,1.0
Satoko Okudera,f,0.99
Christopher Soren Kelly,m,1.0
Doga Zeynep Doguslu,f,0.57
Kelly Masterson,f,0.91
Anna Hamilton Phelan,f,0.99
Paraic Nialand,m,1.0
Jürgen Vogel,m,1.0
Essie Davis,f,0.93
Mesfin Lamengo,m,0.97
Uzodinma Iweala,m,0.83
Maggie Cheung,f,1.0
Pat O'Connor,m,0.51
Kristian Levring,m,0.97
Benedict Fitzgerald,m,0.98
Darlan Cunha,m,0.99
Justin Bradley,m,0.99
Halston Sage,m,0.81
Sergio Bizzio,m,1.0
Jessica De Gouw,f,1.0
Rebekah Kennedy,f,1.0
Nikki Reed,f,0.98
Wagner Moura,m,0.99
Robert Louis Stevenson,m,1.0
Johnny Cash,m,0.99
Jim Breuer,m,1.0
Kate Beckinsale,f,0.99
Olwen Fouéré,f,0.97
Shotaro Suga,m,1.0
Claude Baz Moussawbaa,m,0.93
Stephen Moyer,m,1.0
"Simon J. Smith, Steve Hickner",m,0.99
Michael Tiddes,m,1.0
Rhett Reese,m,1.0
Neil Jordan,m,1.0
Roberto Orci,m,1.0
Susan Estelle Jansen,f,1.0
Neeral Mulchandani,m,0.67
Belén Fabra,f,0.99
Jennifer Westfeldt,f,1.0
Baran bo Odar,m,0.92
Regina King,f,0.99
Brian O'Halloran,m,1.0
Vy Vincent Ngo,f,0.79
Peter Capaldi,m,1.0
Jaume Collet-Serra,m,0.99
Ki-duk Kim,u,0.0
Sharman Macdonald,f,0.51
Marion Cotillard,f,0.97
Sheri Moon Zombie,f,0.99
Oprah Winfrey,f,0.93
Aya Ueto,f,0.96
"Vincent Paronnaud, Marjane Satrapi",m,0.99
Max Landis,m,0.99
Dakota Fanning,m,0.68
Golshifteh Farahani,f,1.0
Ashley Bell,f,0.95
Nancy M. Pimental,f,1.0
Ben Barnes,m,0.98
Chris McKay,m,0.91
Colin Clark,m,1.0
Kate Lanier,f,0.99
Amy Jump,f,0.99
Benny Safdie,m,0.95
Homi Adajania,m,0.74
Lionel Wigram,m,0.99
Charles Belden,m,1.0
Stephen McHattie,m,1.0
Bianca Bradey,f,0.99
Matt Drake,m,1.0
Barry Jenkins,m,0.99
Simon Barrett,m,0.99
Kate Siegel,f,0.99
Deepika Padukone,f,1.0
Joonas Suotamo,m,1.0
Bernadette Lafont,f,1.0
Pamela Ribon,f,1.0
"Severin Fiala, Veronika Franz",m,0.97
Leslie Phillips,f,0.83
David Soren,m,1.0
David Dorfman,m,1.0
Cleopatra Coleman,f,0.98
Noah Harpster,m,0.97
Max Borenstein,m,0.99
Haruka Ayase,f,0.96
Peyton Reed,f,0.57
Logan Lerman,m,0.93
Mark Bomback,m,1.0
Patrick Brice,m,1.0
Dennis Paoli,m,0.99
"David Pastor, Àlex Pastor",m,1.0
Todd Kessler,m,1.0
Michael Finch,m,1.0
Tobias Lindholm,m,1.0
Robert Carlock,m,1.0
Ana Paula Bouzas,f,0.92
Patrick McGrath,m,1.0
Karin Konoval,f,0.99
C. Gaby Mitchell,m,0.71
Sophia Lillis,f,0.99
Maiara Walsh,f,1.0
Shia LaBeouf,f,0.65
Anna Paquin,f,0.99
Rémy Girard,m,0.99
Robert Pattinson,m,1.0
"Brian Klugman, Lee Sternthal",m,1.0
Bibi Naceri,f,0.79
Obba Babatundé,m,0.73
Neil Gordon,m,1.0
Brett Sullivan,m,1.0
Lukas Schwarz,m,0.99
Andrew Davis,m,1.0
Paul Dawson,m,1.0
Alexandra Maria Lara,f,0.99
Sissy Spacek,f,0.98
Lari White,f,0.63
Ari Folman,m,0.65
Jennifer Ventimilia,f,1.0
Eva Bourne,f,0.99
Julie LeBreton,f,0.99
Andrew Scheinman,m,1.0
Patricia Riggen,f,1.0
Michael Diliberti,m,1.0
"Mark Burton, Richard Starzak",m,1.0
Anthony Chau-Sang Wong,m,1.0
Baltasar Kormákur,m,0.99
Andrew Philpot,m,1.0
Idriss Abdillahi Houfaneh,m,0.98
Lloyd Owen,m,1.0
Edgar Ramírez,m,1.0
Cathy Yan,f,1.0
Charles Herman-Wurmfeld,m,1.0
Louis Begley,m,0.99
Boyd Holbrook,m,1.0
Christopher Coakley,m,1.0
"Frank Miller, Quentin Tarantino",m,1.0
Jessie Nelson,f,0.79
Frank Langella,m,1.0
Kane Hodder,m,0.97
David Hyde Pierce,m,1.0
Taylor Simpson,f,0.6
